country,target,target_year,imf_pp,horizon,true_value,error,quantile,prediction,error_prediction,source,error_method,method
FRA,ngdp_rpch,2020,-8.28637022781836,0,-6.65693810325,-1.62943212456836,0.75,-8.21903610810172,0.0673341197166399,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2020,-8.28637022781836,0,-6.65693810325,-1.62943212456836,0.9,-8.14358621462366,0.142784013194696,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2021,7.15088914821983,0,7.32040406875,-0.169514920530171,0.1,6.99326956368221,-0.15761958453762,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2021,7.15088914821983,0,7.32040406875,-0.169514920530171,0.25,7.08355502850319,-0.0673341197166399,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2021,7.15088914821983,0,7.32040406875,-0.169514920530171,0.75,7.21822326793647,0.0673341197166399,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2021,7.15088914821983,0,7.32040406875,-0.169514920530171,0.9,7.30850873275745,0.15761958453762,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2022,2.67599159329247,0,2.536531676,0.13945991729247,0.1,2.5064766727623,-0.169514920530171,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2022,2.67599159329247,0,2.536531676,0.13945991729247,0.25,2.56764504919622,-0.10834654409625,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2022,2.67599159329247,0,2.536531676,0.13945991729247,0.75,2.78433813738872,0.10834654409625,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2022,2.67599159329247,0,2.536531676,0.13945991729247,0.9,2.84550651382264,0.169514920530171,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2023,1.00810999396285,0,0.86791322175,0.14019677221285,0.1,0.838595073432679,-0.169514920530171,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2023,1.00810999396285,0,0.86791322175,0.14019677221285,0.25,0.86865007667038,-0.13945991729247,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2023,1.00810999396285,0,0.86791322175,0.14019677221285,0.75,1.14756991125532,0.13945991729247,bvar_mix,absolute,rolling window
FRA,ngdp_rpch,2023,1.00810999396285,0,0.86791322175,0.14019677221285,0.9,1.17762491449302,0.169514920530171,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2013,0.90722342611279,0,0.860382488154344,0.046840937958446,0.1,0.75944412655675,-0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2013,0.90722342611279,0,0.860382488154344,0.046840937958446,0.25,0.83713769035321,-0.0700857357595801,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2013,0.90722342611279,0,0.860382488154344,0.046840937958446,0.75,0.97730916187237,0.0700857357595801,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2013,0.90722342611279,0,0.860382488154344,0.046840937958446,0.9,1.05500272566883,0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2014,0.546438695333643,0,0.506640582855588,0.039798112478055,0.1,0.398659395777603,-0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2014,0.546438695333643,0,0.506640582855588,0.039798112478055,0.25,0.476352959574063,-0.0700857357595801,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2014,0.546438695333643,0,0.506640582855588,0.039798112478055,0.75,0.616524431093223,0.0700857357595801,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2014,0.546438695333643,0,0.506640582855588,0.039798112478055,0.9,0.694217994889683,0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2015,0.0392169093970107,0,0.0371099759218557,0.002106933475155,0.1,-0.108562390159029,-0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2015,0.0392169093970107,0,0.0371099759218557,0.002106933475155,0.25,-0.0136506689569548,-0.0528675783539655,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2015,0.0392169093970107,0,0.0371099759218557,0.002106933475155,0.75,0.0920844877509762,0.0528675783539655,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2015,0.0392169093970107,0,0.0371099759218557,0.002106933475155,0.9,0.186996208953051,0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2016,0.194806646772097,0,0.182881551438152,0.011925095333945,0.1,0.0470273472160571,-0.14777929955604,bvar_mix,absolute,rolling window
FRA,pcpi_pch,2016,0.194806646772097,0,0.182881551438152,0.011925095333945,0.25,0.141939068418132,-0.0528675783539655,bvar_mix,absolute,rolling window
