target_year,target,horizon,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
2016,ngdp_rpch,1.5,bvar_mix,0.669898431041706,0.398620241974664,0.00148747118972638,0.269790717877315,2.89513360114349,4.43619872880457,3.2958065032416,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,1,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2017,ngdp_rpch,1.5,bvar_mix,0.487784707791459,0.362849371323415,0.0335384923496204,0.0913968441184241,2.20779124971269,4.05440586177404,2.62715793179335,0,0.285714285714286,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,1,1,1,1,1,1,1
2018,ngdp_rpch,1.5,bvar_mix,0.565842280973111,0.350305298497193,0,0.215536982475918,2.5779878278855,4.43146271979763,2.93307251702921,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1
2019,ngdp_rpch,1.5,bvar_mix,0.637767423284535,0.321149728781261,0,0.316617694503274,2.71395468085433,3.58288166962559,2.93371755658364,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,1,1,0,0,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2020,ngdp_rpch,1.5,bvar_mix,7.71321517700653,0.312337071203292,0,7.40087810580324,32.0756421570243,70.6859742631644,45.5769449061844,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,1.5,bvar_mix,3.85133996894881,0.472110166472877,3.37922980247593,0,16.6247656171318,30.0437340731176,20.5888222035278,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.5
2022,ngdp_rpch,1.5,bvar_mix,0.719791660412661,0.34970233548641,0.34141147224777,0.0286778526784807,3.23663579326707,3.95855926349791,3.32043095791917,0,0.166666666666667,0.166666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,1,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,1
2023,ngdp_rpch,1.5,bvar_mix,0.951171128829811,0.357941893228013,0.0086595464745565,0.584569689127241,4.24572654997364,4.50512606555215,4.10058333216704,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.833333333333333,1,0,0.166666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1
2013,pcpi_pch,0,bvar_mix,0.0893794399842036,0.0257593193690193,0.0259487359094379,0.0376713847057464,0.403672761517068,0.541320407826222,0.405780692915583,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2014,pcpi_pch,0,bvar_mix,0.112328736593538,0.0314683121715455,0.0017830552147044,0.0790773692072883,0.491619639300904,0.758703762519663,0.55154140071591,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2015,pcpi_pch,0,bvar_mix,0.181785923607675,0.032922164222834,0.0010421269730292,0.147821632411812,0.790353057360693,1.3660382392186,0.966597090041916,0,0,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2016,pcpi_pch,0,bvar_mix,0.115029275050759,0.0306231381671265,0.0176412032072396,0.0667649336763928,0.50716696175098,0.742540775391037,0.553602742250698,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1
2017,pcpi_pch,0,bvar_mix,0.0637573208870491,0.0270470514268588,0.036436157201371,0.000274112258819279,0.302604794585575,0.455254004347944,0.321734281713391,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0,0,0,0,0,0,0,0,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857
2018,pcpi_pch,0,bvar_mix,0.0898348719651387,0.0271542326453001,0.0301158693589468,0.0325647699608917,0.414021295507604,0.421326060345274,0.38551981183601,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,1,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,1
2019,pcpi_pch,0,bvar_mix,0.089967225550882,0.0290356175985684,0.0169871072672344,0.0439445006850793,0.407085709026073,0.527745699687754,0.420400890929192,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1
2020,pcpi_pch,0,bvar_mix,0.179090997449566,0.0481324484280383,0.00154268416703275,0.129415864854495,0.800404533275051,1.00663159194105,0.799662684938758,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2021,pcpi_pch,0,bvar_mix,0.162513274269856,0.0397941004086983,0.122719173861158,0,0.715466785490963,1.01528175395337,0.787686353014558,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333
2022,pcpi_pch,0,bvar_mix,0.994399832563538,0.0404818340915589,0.953917998471979,0,4.07227872936105,9.2704590008753,5.95479683039947,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333
2023,pcpi_pch,0,bvar_mix,0.249533486281923,0.0407435333957773,0.194258096229905,0.0145318566562404,1.06190527137292,1.9005776234528,1.32053798590146,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.666666666666667,0.666666666666667,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667
2013,pcpi_pch,0.5,bvar_mix,0.22280924013621,0.168093353080923,0.0119567981925272,0.0427590888627598,0.966441691915489,1.8861938986843,1.20962205418965,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2014,pcpi_pch,0.5,bvar_mix,0.413466996908781,0.147973793146651,0.18665617307328,0.0788370306888501,1.79161713042048,3.22842545367317,2.19602211925714,0,0.142857142857143,0.142857142857143,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2015,pcpi_pch,0.5,bvar_mix,0.27698053449026,0.17674839245606,0.0927861586190364,0.00744598341516349,1.15523581035663,1.96762175044336,1.37883775980422,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,1,1,1,1,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,1,1,1,1
2016,pcpi_pch,0.5,bvar_mix,0.318681380592905,0.169892001874933,0.147824395584009,0.00096498313396368,1.44624864614124,1.9674008974636,1.5264400383658,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1,0,0,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,1
2017,pcpi_pch,0.5,bvar_mix,0.319545307945722,0.162500789569385,0.0504735111401742,0.106571007236163,1.35953555316497,1.80667690408773,1.48145765623642,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1
2018,pcpi_pch,0.5,bvar_mix,0.315771449900553,0.15064043653853,0.116026605741734,0.0491044076202881,1.32198956705944,1.97220352244723,1.46531314703106,0,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1
2019,pcpi_pch,0.5,bvar_mix,0.317455001298778,0.152173757614836,0.164442507047085,0.000838736636856148,1.43783017079005,1.8611155584609,1.4958025792803,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1
2020,pcpi_pch,0.5,bvar_mix,0.460537163372547,0.244057951144448,0.123579316011515,0.0928998962165839,1.9200456403984,2.65562926104073,2.12060439760149,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,1,1,0,0,0,0,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1
2021,pcpi_pch,0.5,bvar_mix,0.488086758893208,0.226165224059756,0.249999906316542,0.0119216285169103,1.99697295886215,3.35901457566947,2.3666360987793,0,0,0,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
2022,pcpi_pch,0.5,bvar_mix,1.43169091485048,0.227223334689195,1.20446758016129,0,6.14294914860348,11.1834776197894,7.63184806820369,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.5,0.666666666666667
2023,pcpi_pch,0.5,bvar_mix,0.338300435101034,0.230932405288866,0.10625417470147,0.00111385511069849,1.51745717745528,2.51323189880397,1.73177647009545,0.333333333333333,0.5,0.5,0.5,0.833333333333333,0.833333333333333,1,1,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.5,0.5,0.5,0.833333333333333,0.833333333333333,1,1,1
2013,pcpi_pch,1,bvar_mix,0.489020552756343,0.392029589667625,0.0124733932260086,0.0845175698627094,2.26504802576548,4.37710298600814,2.74502363257471,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1,0,0,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2014,pcpi_pch,1,bvar_mix,0.764048010376825,0.302796524415564,0.0729484390043678,0.388303046956893,3.46099524031171,4.85496927318901,3.58708380548145,0,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1
2015,pcpi_pch,1,bvar_mix,0.949977868670276,0.361533078108043,0,0.588444790562233,4.17471902341015,6.65574935802115,4.72023106736113,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,1,bvar_mix,0.777715988347114,0.381725171663469,0.000112322281390644,0.395878494402254,3.40634875836632,4.70124088859387,3.65612420812447,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,1,0,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2017,pcpi_pch,1,bvar_mix,0.434732576205026,0.361495056739974,0.00263535938366935,0.0706021600813834,2.05731115883235,4.01415376394719,2.48686205263096,0.142857142857143,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,0,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,1,1,1,1,1,1,1,1
2018,pcpi_pch,1,bvar_mix,0.384723979347748,0.323810675802118,0.0378887809923182,0.0230245225533116,1.8391376231327,3.59951807497549,2.21078050651855,0.285714285714286,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2019,pcpi_pch,1,bvar_mix,0.611263951523358,0.315260224966751,0,0.296003726556607,2.71467542397902,3.59320841957093,2.88025591661715,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,1,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2020,pcpi_pch,1,bvar_mix,0.894745044688692,0.3366061166875,0,0.558138928001192,3.80781185085468,4.66496573318558,3.91000002891355,0,0,0,0,0.142857142857143,0.285714285714286,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,pcpi_pch,1,bvar_mix,0.891427006625104,0.534022052917823,0.148358872758335,0.209046080948947,3.89715627610662,5.805898583776,4.30460293639924,0,0.333333333333333,0.333333333333333,0.5,0.666666666666667,0.666666666666667,1,1,1,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,1,1,1
2022,pcpi_pch,1,bvar_mix,2.81725232951914,0.498204564932681,2.31904776458646,0,12.6727638428455,17.2765675786881,13.2049392826773,0,0,0,0,0,0,0,0.166666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.666666666666667
2023,pcpi_pch,1,bvar_mix,0.785333345556114,0.506024745434842,0.17748848013651,0.101820119984762,3.35702833613156,5.49829790919831,3.91515530905199,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.833333333333333,0.833333333333333,0.833333333333333,1,1,0,0,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,1
2013,pcpi_pch,1.5,bvar_mix,0.906992690814081,0.514611576708048,0,0.392381114106034,3.47911291165066,5.8072321224674,4.28914094651086,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.428571428571429,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1
2014,pcpi_pch,1.5,bvar_mix,0.933343438032278,0.465894047287873,0.0908170477104693,0.376632343033936,3.86335719454922,5.25233271620026,4.26462315761308,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.857142857142857,1,1,0,0,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1
2015,pcpi_pch,1.5,bvar_mix,1.34311796912061,0.423033402826392,0,0.920084566294219,5.8524017670791,7.50924968534016,6.14467565502725,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,1.5,bvar_mix,0.814891867308664,0.488811402397899,0,0.326080464910765,3.63049561462799,5.46005623168964,4.04126117720836,0,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,1,1,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2017,pcpi_pch,1.5,bvar_mix,0.540529400235491,0.475464066750446,0.0225925204284527,0.0424728130565924,2.6818958187832,5.31092775876722,3.18560245443812,0,0.714285714285714,0.857142857142857,1,1,1,1,1,1,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.571428571428571,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1
2018,pcpi_pch,1.5,bvar_mix,0.614444852946034,0.454527788928643,0.00195471510359092,0.157962348913801,2.86755667540699,5.07699002605832,3.31845097502486,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1
2019,pcpi_pch,1.5,bvar_mix,0.744790117022336,0.42106743251408,0,0.323722684508257,2.99332179886963,4.72483874595273,3.51965499212965,0,0,0,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.428571428571429,0.571428571428571,1,1,1,1,1,1,1,1,1,1,1,1
2020,pcpi_pch,1.5,bvar_mix,0.92754419948648,0.42327331975461,0,0.50427087973187,4.00176477723504,4.72361952366822,4.11234594979208,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.857142857142857,1,1,0,0,0.142857142857143,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2021,pcpi_pch,1.5,bvar_mix,1.48812904186182,0.699170216931328,0.772784229980153,0.016174594950341,6.56327529796201,8.12295869259909,6.7789602083526,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,1,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.833333333333333,0.833333333333333,1
2022,pcpi_pch,1.5,bvar_mix,2.8839750004338,0.659720765832988,2.22425423460081,0,12.8320853953562,16.2037988241502,13.38654322796,0,0,0,0,0,0,0.166666666666667,0.5,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.5,0.666666666666667
2023,pcpi_pch,1.5,bvar_mix,1.31703709250916,0.659432632235831,0.392902905584352,0.264701554688975,5.59275721741601,8.60770008204724,6.27510222629866,0,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
2013,ngdp_rpch,0,bvar_qu,0.180630279707031,0.0344254849317497,0.00487016052354049,0.141334634251741,0.777810464245276,1.44101783500653,0.96423303330491,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2014,ngdp_rpch,0,bvar_qu,0.382112919193266,0.0398941873254199,0,0.342218731867846,1.64603073724881,3.00569359535964,2.07247341146158,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015,ngdp_rpch,0,bvar_qu,0.29929262159268,0.0387838747404712,0.0675807784369439,0.192927968415265,1.29777218556432,2.24495377022448,1.57586286353516,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857
2016,ngdp_rpch,0,bvar_qu,0.231354077776508,0.0355206921499771,0.0736215060496977,0.122211879576833,1.03696195899564,1.53012210195545,1.13400113321447,0,0,0,0,0,0,0,0.142857142857143,0.428571428571429,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714
2017,ngdp_rpch,0,bvar_qu,0.223673836395156,0.0324485399967441,0.00197546825438183,0.18924982814403,0.938741385656978,1.78496070488404,1.22377050814315,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2018,ngdp_rpch,0,bvar_qu,0.241160048381736,0.031060842951967,0.0697761037848927,0.140323101644876,1.02043479476843,1.97886360281849,1.32398602783354,0,0,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2019,ngdp_rpch,0,bvar_qu,0.326005407360347,0.0294729545610945,0.0274694002079333,0.269063052591319,1.418571264006,2.64110081826952,1.76883137991065,0,0,0,0,0,0,0,0,0,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2020,ngdp_rpch,0,bvar_qu,1.07927251968733,0.404668928775565,0,0.674603590911767,4.50572883641822,5.57141813738591,4.80197640544103,0,0,0,0,0.285714285714286,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,ngdp_rpch,0,bvar_qu,0.880687307067498,0.209798348640296,0,0.670888958427201,4.00890502471578,5.05153291863729,3.88593073529306,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.5,1,0,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
