target_year,target,horizon,method,error_method,model,interval_score,dispersion,underprediction,overprediction,interval_score_50,interval_score_80,unweighted_interval_score,coverage_10,coverage_20,coverage_30,coverage_40,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,qucoverage_5,qucoverage_10,qucoverage_15,qucoverage_20,qucoverage_25,qucoverage_30,qucoverage_35,qucoverage_40,qucoverage_45,qucoverage_55,qucoverage_60,qucoverage_65,qucoverage_70,qucoverage_75,qucoverage_80,qucoverage_85,qucoverage_90,qucoverage_95
2016,pcpi_pch,0.5,rolling window,absolute,IMF,0.155122301560067,0.126837408291307,0.0197629327290043,0.00852196053975553,0.725760732935629,1.22799880879091,0.805698661844264,0.142857142857143,0.142857142857143,0.857142857142857,0.857142857142857,1,1,1,1,1,0,0,0,0,0,0,0,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1
2017,pcpi_pch,0.5,rolling window,absolute,IMF,0.225251366333032,0.116605368857919,0.00649639917800144,0.102149598297112,0.920867748586365,1.40074102759028,1.03516870475874,0,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2018,pcpi_pch,0.5,rolling window,absolute,IMF,0.194328324353182,0.121675620250483,0.0601708223916751,0.0124818817110239,0.861169416604227,1.28920175835336,0.925464069607963,0,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857
2019,pcpi_pch,0.5,rolling window,absolute,IMF,0.170925134800579,0.118660347553648,0.00592619288793334,0.0463385943589983,0.798672463204471,1.24540808547351,0.846331945352793,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2020,pcpi_pch,0.5,rolling window,absolute,IMF,0.197226274379765,0.0977534780566597,0.0533024141071456,0.0461703822159596,0.832483982635499,1.17884758643868,0.888785614775892,0,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0,0,0,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857
2021,pcpi_pch,0.5,rolling window,absolute,IMF,1.20377659020826,0.0954215208173913,1.10835506939086,0,5.02400591577782,9.888972389166,6.72229485824443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,pcpi_pch,0.5,rolling window,absolute,IMF,1.74453412620858,0.106827874450024,1.63770625175855,0,7.15446223441021,15.3397382280187,10.1221002850171,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667
2023,pcpi_pch,0.5,rolling window,absolute,IMF,0.389344087674972,0.115626406423451,0.24466936791954,0.0290483133319801,1.73785091677159,2.35518198898363,1.81245101856932,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.5,0.5,0.833333333333333,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.833333333333333
2013,pcpi_pch,1,rolling window,absolute,IMF,0.38057553477177,0.229709967167792,0.0425971144482385,0.108268453155739,1.66148630573688,2.76448456828016,1.86852348660088,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1
2014,pcpi_pch,1,rolling window,absolute,IMF,0.393831642724727,0.222288770943614,0.00566057905299175,0.165882292728121,1.58973974803481,2.00777334352325,1.73062429868076,0,0.142857142857143,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.714285714285714,1,1,0,0,0.285714285714286,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,1,1,1,1,1,1,1
2015,pcpi_pch,1,rolling window,absolute,IMF,0.828087692920637,0.228294342498235,0,0.599793350422402,3.64827725404932,4.6346299996286,3.78998553005143,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,1,rolling window,absolute,IMF,0.353142557523566,0.233508116894214,0.00118035107619778,0.118454089553154,1.34622416223231,2.09525902047836,1.61256787714559,0,0.142857142857143,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,1,1,1,0,0,0,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1
2017,pcpi_pch,1,rolling window,absolute,IMF,0.30459520159089,0.258873777762588,0.0359714984225377,0.00974992540576461,1.38414091198614,2.49787619072824,1.59693679181947,0.285714285714286,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2018,pcpi_pch,1,rolling window,absolute,IMF,0.335819954173452,0.27632269321944,0.0594972609540118,0,1.40458028073708,2.49787619072824,1.67585916412016,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,0,0,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1
2019,pcpi_pch,1,rolling window,absolute,IMF,0.385202463667137,0.26646255595667,0,0.118739907710468,1.5997496708058,2.76348144258966,1.88054884135767,0,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1,1
2020,pcpi_pch,1,rolling window,absolute,IMF,0.767772680397518,0.27738606725814,0,0.490386613139378,3.2812393385811,4.36340434954549,3.52662543221489,0,0,0,0,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,pcpi_pch,1,rolling window,absolute,IMF,1.28326391593818,0.27247953536783,1.01078438057035,0,5.56825226514601,7.7038687985816,6.26747696069109,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333
2022,pcpi_pch,1,rolling window,absolute,IMF,5.14263798571442,0.270123566982952,4.87251441873147,0,21.0298364085012,46.8558864476864,30.4092261714479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,pcpi_pch,1,rolling window,absolute,IMF,0.604448487435233,0.291289259725056,0.106927181124572,0.206232046585604,2.54894275513007,3.41037601361006,2.67711111856507,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.833333333333333,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.5,0.5,0.5,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333
2013,pcpi_pch,1.5,rolling window,absolute,IMF,0.397760406522572,0.279013408894328,0.0244462528622957,0.0943007447659486,1.88121162111379,2.4407641602933,1.90329928407538,0.142857142857143,0.142857142857143,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2014,pcpi_pch,1.5,rolling window,absolute,IMF,0.4382543996299,0.260199217581486,0,0.178055182048414,1.91119901689186,2.1854411679745,1.92736278176502,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,1,0,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.571428571428571,0.571428571428571,0.714285714285714,1,1,1,1,1,1,1,1,1
2015,pcpi_pch,1.5,rolling window,absolute,IMF,0.76578429399121,0.268674419385455,0,0.497109874605755,3.30144273056158,3.68790829285117,3.22736560761128,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.857142857142857,0.142857142857143,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1
2016,pcpi_pch,1.5,rolling window,absolute,IMF,0.489977389681324,0.272551079876752,0,0.217426309804572,2.0411104689617,2.88992172883181,2.26555204835038,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1
2017,pcpi_pch,1.5,rolling window,absolute,IMF,0.391839052242949,0.29281524551022,0.0483450871214895,0.0506787196112397,1.82472945869258,2.60156424219879,1.87392518427633,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,1,1,1,1,1
2018,pcpi_pch,1.5,rolling window,absolute,IMF,0.347696877356483,0.303758992159405,0.0439378851970782,0,1.67272536557378,2.50152198056946,1.74171883664228,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1,0,0,0,0,0,0,0,0,0,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,1
2019,pcpi_pch,1.5,rolling window,absolute,IMF,0.366999840663813,0.316059645206559,0,0.0509401954572535,1.56439015767217,2.55263319045075,1.79838972666962,0.142857142857143,0.428571428571429,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,0,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.857142857142857,1,1,1,1,1,1,1,1,1
2020,pcpi_pch,1.5,rolling window,absolute,IMF,0.834889405740063,0.315762076073511,0,0.519127329666552,3.70334806598647,4.01098986239981,3.62380492816177,0,0,0,0,0,0,0.142857142857143,0.571428571428571,0.714285714285714,0.285714285714286,0.428571428571429,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021,pcpi_pch,1.5,rolling window,absolute,IMF,1.25248445066302,0.296876276936051,0.95560817372697,0,5.38024071750581,8.14113434730566,6.07012813171875,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667
2022,pcpi_pch,1.5,rolling window,absolute,IMF,5.78277698482859,0.309065585864545,5.47371139896404,0,23.6101894229602,52.5737792283122,34.2111856724321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,pcpi_pch,1.5,rolling window,absolute,IMF,2.05499153534393,0.307930412176564,1.74706112316736,0,8.60016247678319,16.1666809361692,11.0014377511332,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.166666666666667
2013,ngdp_rpch,0,rolling window,absolute,ar,0.249241525809469,0.198376212215361,0.000538841301710951,0.0503264722923969,1.07360622672853,1.90895907195791,1.2653394315169,0.142857142857143,0.428571428571429,0.571428571428571,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,1,1,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1
2014,ngdp_rpch,0,rolling window,absolute,ar,0.362860446107254,0.200097577739835,0,0.162762868367419,1.52993816980499,2.33733136201858,1.73317445740078,0.142857142857143,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.714285714285714,0.714285714285714,0.857142857142857,1,1,1,1,1,1,1,1,1
2015,ngdp_rpch,0,rolling window,absolute,ar,0.319688657057323,0.185837295421393,0.0100409216922269,0.123810439943703,1.42015078191122,2.30595836925099,1.57979859976687,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2016,ngdp_rpch,0,rolling window,absolute,ar,0.239433131239705,0.165104065809348,0.0101602428846119,0.0641688225457453,1.00969370446801,1.44070568933232,1.10043623032291,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.714285714285714,0.857142857142857,1,1,0,0,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1
2017,ngdp_rpch,0,rolling window,absolute,ar,0.260634001061688,0.154166539025493,0,0.106467462036194,1.17666223870684,1.98148002515114,1.24596597208214,0.428571428571429,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,1,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.428571428571429,0.571428571428571,1,1,1,1,1,1,1,1,1
2018,ngdp_rpch,0,rolling window,absolute,ar,0.248025354117285,0.159033388661001,0.0365848559875332,0.05240710946875,1.19301669474658,1.62175336491928,1.18360013741128,0.285714285714286,0.428571428571429,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,1,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1
2019,ngdp_rpch,0,rolling window,absolute,ar,0.269858352648092,0.135432518546895,0.0024544535000473,0.131971380601149,1.08291975996792,1.49696573557831,1.20499915224483,0,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0.714285714285714,0.714285714285714,0.857142857142857,0.142857142857143,0.285714285714286,0.285714285714286,0.428571428571429,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1
2020,ngdp_rpch,0,rolling window,absolute,ar,0.518406101354382,0.140351206472944,0.0484417000875784,0.32961319479386,2.22396001493335,3.40498042639322,2.59518496098817,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.285714285714286,0.714285714285714,0.714285714285714,0.285714285714286,0.285714285714286,0.571428571428571,0.571428571428571,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,1,1
2021,ngdp_rpch,0,rolling window,absolute,ar,0.933445890492262,0.138429603421966,0,0.795016287070296,3.93425015147287,7.15292386118805,4.99082250273689,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
2022,ngdp_rpch,0,rolling window,absolute,ar,0.247302229766171,0.145879002251565,0,0.101423227514606,1.10706119959974,1.37434149984356,1.1313285984468,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.5,0.833333333333333,0.833333333333333,1,1,0,0,0.166666666666667,0.166666666666667,0.5,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,1,1,1,1,1,1,1,1,1
